group,rank,recommended,taxon_id,common_name,scientific_name,countries_with_records,observation_count,review_note
mammals,194,no,74870,Blue Duiker,Philantomba monticola,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,195,no,45581,Wilson's Spiny Mouse,Acomys wilsoni,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,196,no,43091,Eastern Tree Hyrax,Dendrohyrax validus,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,197,no,44971,Grey Climbing Mouse,Dendromus melanotis,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,198,no,74479,Heuglin's Striped Grass Mouse,Lemniscomys zebra,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,199,no,1453927,Mount Kilimanjaro vlei rat,Otomys zinki,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,200,no,1103823,Zanzibar Galago,Paragalago zanzibaricus,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,201,no,44512,Northern Giant Pouched Rat,Cricetomys gambianus,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,202,no,46194,Mutable Sun Squirrel,Heliosciurus mutabilis,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,203,no,1430995,Aders' Duiker,Leucocephalophus adersi,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,204,no,40696,Decken's horseshoe bat,Rhinolophus deckenii,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,205,no,1430998,Rwenzori Red Duiker,Cephalophorus rubidus,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,206,no,851034,Cyclops roundleaf bat,Doryrhina cyclops,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,207,no,74318,Mongalla Gazelle,Eudorcas albonotata,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,208,no,43135,Ethiopian Hare,Lepus fagani,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,209,no,44705,House Mouse,Mus musculus,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,210,no,43832,Speke's Gundi,Pectinator spekei,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,211,no,42266,Dorcas Gazelle,Gazella dorcas,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,212,no,41597,Servaline Genet,Genetta servalina,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,213,no,1282034,East African Gerbil,Gerbilliscus vicinus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,214,no,1127568,Kenya Coast Galago,Paragalago cocos,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,215,no,1127570,Uluguru Bushbaby,Paragalago orinus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,216,no,43166,Bunyoro Rabbit,Poelagus marjorita,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,217,no,40680,Lander's horseshoe bat,Rhinolophus landeri,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,218,no,46531,Asian House Shrew,Suncus murinus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,219,no,46279,Greater Cane Rat,Thryonomys swinderianus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,220,no,41482,Common Bottlenose Dolphin,Tursiops truncatus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,221,no,40813,Ethiopian Epauletted Fruit Bat,Epomophorus labiatus,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,222,no,1431125,Peter's Dwarf Epauletted Fruit Bat,Epomophorus pusillus,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,223,no,45253,Woodland Thicket Rat,Grammomys dolichurus,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,224,no,46110,Smith's Bush Squirrel,Paraxerus cepapi,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,225,no,884029,Semliki Red Colobus,Piliocolobus semlikiensis,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,226,no,44576,Brown Rat,Rattus norvegicus,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,227,no,183175,Hildebrandt's horseshoe bat,Rhinolophus hildebrandtii,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,228,no,75019,Ruwenzori horseshoe bat,Rhinolophus ruwenzorii,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,229,no,1123576,Checkered Sengi,Rhynchocyon cirnei,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,230,no,40436,Yellow-bellied House Bat,Scotophilus dinganii,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,231,no,41496,Spinner Dolphin,Stenella longirostris,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,232,no,44528,Emin's Gerbil,Taterillus emini,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,233,no,45592,Cairo Spiny Mouse,Acomys cahirinus,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,234,no,45672,Nairobi Grass Rat,Arvicanthis nairobae,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,235,no,45668,Neumann's Grass Rat,Arvicanthis neumanni,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,236,no,44993,Long-tailed Pouched Rat,Beamys hindei,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,237,no,560484,Minor Epauletted Fruit Bat,Epomophorus minor,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,238,no,566537,Demidoff's Dwarf Galago,Galagoides demidoff,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,239,no,74368,Black-tailed Gerbil,Gerbilliscus nigricaudus,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,240,no,42334,Sable Antelope,Hippotragus niger,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,241,no,45500,Single-striped Grass Mouse,Lemniscomys rosalia,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,242,no,74698,Rufous mouse-eared bat,Myotis bocagii,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,243,no,40279,Cape hairy bat,Myotis tricolor,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,244,no,41192,Egyptian Slit-faced Bat,Nycteris thebaica,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,245,no,1453934,Heller's Vlei Rat,Otomys helleri,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,246,no,46108,Black-and-red Bush Squirrel,Paraxerus lucifer,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,247,no,1431012,Rendall's serotine,Pseudoromicia rendalli,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,248,no,320633,Geoffroy's horseshoe bat,Rhinolophus clivosus,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,249,no,41381,Egyptian Tomb Bat,Taphozous perforatus,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,250,no,45573,Red Veld Rat,Aethomys chrysophilus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,251,no,44513,Forest Giant Pouched Rat,Cricetomys emini,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,252,no,43211,Short-snouted Sengi,Elephantulus brachyrhynchus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,253,no,1369318,Southern Patas Monkey,Erythrocebus baumstarki,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,254,no,45957,Fire-footed Rope Squirrel,Funisciurus pyrropus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,255,no,45259,East African Thicket Rat,Grammomys ibeanus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,256,no,765544,Angolan Free-tailed Bat,Mops condylurus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,257,no,40336,Welwitsch's Mouse-eared Bat,Myotis welwitschii,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
mammals,258,no,1431010,White-winged serotine,Pseudoromicia tenuipinnis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
